Episode,Total Reward
345,250.33280032886523
346,250.3310296481743
347,250.3333299792274
348,250.33274730783222
349,250.33202415064716
350,250.33240724713784
351,250.33254344419962
352,250.33281670752734
353,250.3325541143247
354,236.33330332959358
355,250.33258724544393
356,250.33246192415496
357,250.33257576302606
358,250.3324597801126
359,250.332259086958
360,250.3326563477703
361,250.33302935609427
362,250.33255624778153
363,250.33265367074614
364,250.33258444201616
365,250.33257877694038
366,250.33312796359252
367,250.33234891376773
368,250.33271549425174
369,250.33288919929626
370,250.33276003059808
371,250.33229445831108
372,250.332817401833
373,250.3325311084023
374,250.33250143270044
375,250.33272885526236
376,250.33216743953056
377,250.33230739985848
378,250.3326427967273
379,250.33273564483954
380,250.33284836899753
381,250.3328519369014
382,250.3328296371094
383,250.33251264381508
384,250.33283441434048
385,250.33246078349
386,250.33241389752152
387,250.33224539304592
388,250.3323521017583
389,250.3323932880703
390,250.33267621593922
391,250.3327475395083
392,250.33241754173824
393,250.33246516060743
394,250.3324914483888
395,250.33219707118178
396,250.33227318358837
397,250.33213625501128
398,250.33248563389873
399,250.33214827093445
400,250.33234820470113
401,250.33250667764742
402,250.3325749980403
403,250.33280694010836
404,250.33254474747395
405,250.3327488066617
406,250.3324549743474
407,250.33249457907078
408,250.3324109770915
409,250.33294449343404
410,250.33282463370242
411,250.33299525501877
412,250.33224954357286
413,250.3323102884243
414,250.33257853070063
415,250.33250420612686
416,250.33257028709858
417,250.33309904062935
418,250.33201587336674
419,250.3327355810328
420,250.3327592158536
421,250.3320035567108
422,250.3325261282728
423,250.33282941203666
424,250.33263817053725
425,250.3328831519512
426,250.33249418755517
427,250.33258444513245
428,250.3329338890188
429,250.33245324902003
430,250.3327885341855
431,250.33304901730918
432,250.3326626213438
433,250.33269338414888
434,250.33322311509062
435,250.33252446613596
436,250.33279191539515
437,250.3330137657729
438,250.3322642381627
439,250.33280745597682
440,250.33240452118238
441,250.33274741626042
442,250.33235175630315
443,250.33271913828412
444,250.33294905450123
445,250.3329761677369
446,250.33250286744084
447,250.33275492433353
448,250.33229213895112
449,250.33249117438982
450,250.332944104037
451,250.33279395586177
452,250.33292706564873
453,250.33279627505007
454,250.33218300257343
455,250.33222667123783
456,250.33307637900478
457,250.33271342049827
458,250.33245053851434
459,250.33264897895805
460,250.33291179023945
461,250.3333247815884
462,250.33308106658677
463,250.33293542952723
464,250.33265407536217
465,250.33250764338737
466,250.3322818837317
467,250.33221381586395
468,250.3327522368398
469,250.33264501348464
470,250.33232889937855
471,250.3322745085759
472,250.33226249861494
473,250.33272264570556
474,250.33308503133804
475,250.3330106352652
476,250.3328800883156
477,250.33233996515125
478,250.33246447193272
479,250.33269239789612
480,250.3324954974943
481,250.33210497885207
482,250.33276768975287
483,250.33233264522997
484,250.3332997315975
485,250.33248570322382
486,250.3334357172604
487,250.33274014488347
488,250.3327563009832
489,250.33248863961995
490,250.33263976938522
491,250.3321544414471
492,250.3324075048594
493,250.33216711241448
494,250.33267693898762
495,250.33265472852287
496,250.33258389195265
497,250.33252343316104
498,250.3324204063254
499,250.33249639548364
500,250.33267751151715
501,250.33242174904035
502,250.33229442433867
503,211.5283189560582
504,250.33253827327437
505,250.3326467700967
506,250.3328378397322
507,250.3324760820239
508,250.33264626117943
509,250.33257837367447
510,210.1448502928136
511,250.3326250075742
512,250.33312488699218
513,250.3319549387434
514,250.33219776380736
515,250.33268340217768
516,250.3327888995993
517,250.33300781746004
518,250.33244257618205
519,250.33252929655856
520,250.33270984156084
521,250.33317470519205
522,250.33276884516064
523,250.33275029537901
524,250.33259713364254
525,250.33266601631524
526,250.3325403130652
527,250.33239443834793
528,250.3326516382295
529,250.3324372120023
530,250.33251136703268
531,250.33305737786188
532,250.33276418524449
533,250.33224391800323
534,250.33237115026427
535,250.3328227818967
536,250.33206152032875
537,250.3327996315357
538,250.33235968847572
539,250.33277551042153
540,250.33303383232834
541,250.33260502725867
542,250.3326715191371
543,250.33246247879467
544,250.33296577669142
545,250.33244669286927
546,250.33258116259339
547,250.3327123044742
548,250.3330257725331
549,250.33203113206588
550,250.33285218860692
551,250.33292094156468
552,250.09942590851563
553,250.33236129390212
554,250.33238443140286
555,250.33264514670844
556,250.33293546346232
557,250.332292571273
558,250.33239819201157
559,250.33254688967276
560,250.33255970874157
561,250.33315821748175
562,250.33231965177893
563,250.33330817014215
564,250.33263184099525
565,250.3326848098418
566,250.3325983097224
567,250.33258770766807
568,250.3321819813052
569,250.33228470439596
570,250.332989812528
571,250.33230666775307
572,250.33296480574361
573,250.33263362471516
574,250.33293015144926
575,250.33209041503648
576,250.33255070755075
577,250.33288147870846
578,250.332235053563
579,250.3329695522242
580,250.33266703663816
581,250.3329512197455
582,250.33254520344067
583,250.33204934628773
584,250.33283737778382
585,250.33255788037567
586,250.33263237827111
587,250.33276876559393
588,250.33238864880798
589,250.33263241532663
590,250.33269592708484
591,250.33234668420582
592,250.3320858348827
593,250.33221078035177
594,250.33263915439022
595,250.3332876806022
596,250.33282895987574
597,250.3330427875466
598,250.33262725606772
599,250.33317538945838
600,250.33222601654876
601,250.3331039876425
602,250.33290417501595
603,250.3326983833167
604,250.3327678146923
605,250.33234691853002
606,250.3326135090474
607,250.33250462299574
608,250.33156871648953
609,250.33263202102202
610,250.332715943068
611,250.33301356840326
612,250.3330242696852
613,250.33280447442448
614,250.33302564691715
615,249.51198490424792
616,250.33322259892077
617,250.3320905566527
618,250.33247701415092
619,250.33237079478866
620,250.3326815341298
621,250.33308788433052
622,250.33274984594846
623,250.33257145169108
624,250.33282248896205
625,250.33301004327274
626,250.3327697926946
627,250.3328147556883
628,250.33265374910002
629,250.33276861581024
630,250.3325595269127
631,250.33244859486132
632,250.33272661414617
633,250.33281906105515
634,250.33247455661376
635,250.332472191521
636,250.33258006364034
637,250.3328520837112
638,250.3324735997425
639,250.33300184082634
640,250.33216794380238
641,250.33250348108677
642,250.33069385221404
643,250.33312834674086
644,250.33302292910207
645,250.33257040840218
646,250.33277634148186
647,250.33280968536297
648,250.33295843174463
649,250.33024243602154
650,250.33271226724992
651,250.3327834016977
652,250.33271908512478
653,250.33267177305638
654,250.3327300982524
655,250.33221760483295
656,250.332639759549
657,250.33261578828848
658,250.3328241936935
659,250.3326585072845
660,250.33283702429836
661,250.3326847434953
662,250.33252386955084
663,250.33262694813916
664,250.33268968679678
665,250.33249669946636
666,250.33311976146751
667,250.33304237847102
668,250.3327598232366
669,250.3322474782617
670,250.33225575875235
671,250.33252217658827
672,250.3323476488526
673,250.33279671425214
674,250.33235731753726
675,250.33228777135972
676,250.33228615146575
677,250.333178165647
678,250.33247416220615
679,250.33235372119393
680,250.3318602630467
681,250.33280489247096
682,250.3326984132155
683,250.3324357080132
684,250.33309522305157
685,250.33291305979125
686,250.33244322634923
687,250.33250742893188
688,250.33256906617896
689,250.33270128221693
690,250.33237732256836
691,250.3327068874721
692,250.33230145341506
693,250.33264115257074
694,250.33245660438385
695,250.33228634310947
696,250.33222071413914
697,250.33290585083324
698,250.33297258636728
699,250.33279269711338
700,250.3326418434509
701,250.33256919958268
702,250.33292498175487
703,250.33291908539556
704,250.33255535699942
705,250.33293535184885
706,250.3321399841796
707,250.3328948883619
708,250.3325123924277
709,250.3328671119876
710,250.3331011790002
711,250.33262725720869
712,250.33196156284222
713,250.3326514341569
714,250.3152732840415
715,250.33263211647045
716,250.3322920121236
717,250.33251869754992
718,250.332819363434
719,250.33300591771044
720,250.33302016208862
721,250.33275213521082
722,250.3323890027384
723,250.33288475210014
724,250.3323046036209
725,250.33223040452216
726,250.33297870850816
727,250.33260072628605
728,250.33223805021106
729,250.3328969315507
730,250.33244004748627
731,250.3326357056012
732,250.33258663211853
733,250.3327025979995
734,250.33294290689454
735,250.33293383674675
736,250.33290129769824
737,250.3323542332102
738,250.33295745094347
739,250.3326897624011
740,250.24168287518495
741,250.3322015557367
742,250.33297692095272
743,250.3323891908344
744,250.33273204599848
745,250.33241149121068
746,250.33243102829857
747,250.33244641005564
748,250.3315808670448
749,250.33224986307596
750,250.33305428609614
751,250.33240043123462
752,207.27481564414637
753,250.33234972044002
754,250.3323926292307
755,250.33249229089571
756,250.3329718186762
757,250.33231377037342
758,250.33310985301597
759,250.3327553788308
760,250.332590968907
761,250.3326076142509
762,250.33233759366422
763,250.33223395469292
764,250.3327090367805
765,250.3322226576135
766,250.33242888915774
767,250.3322213563261
768,250.33228904304983
769,250.332027658598
770,250.33330693573552
771,250.33284929178484
772,250.33316401726353
773,250.33280312780713
774,250.3325565662667
775,250.3324482973954
776,250.33268579935606
777,250.33231330941123
778,250.33229904400812
779,250.33250650582133
780,250.33258139495706
781,250.33273108902358
782,250.33252150520062
783,250.33214967911732
784,250.33271832508473
785,250.332598274303
786,250.3323979255132
787,250.33271173742705
788,250.33225701178728
789,250.33261656008446
790,250.33275161875702
791,250.33221064607736
792,250.3325106998322
793,250.33278663437972
794,250.3327120587327
795,250.33249310084042
796,250.33301101993624
797,250.33277019215512
798,250.3331045200832
799,250.3336099818412
800,250.33299574301975
801,250.3326993002392
802,250.3325777654298
803,250.33281258824283
804,250.33248913500455
805,250.33265324784756
806,250.332999782032
807,250.3328113936377
808,250.3325336687791
809,250.33233097745392
810,250.33260492049027
811,250.33112867562957
812,250.3326385067411
813,250.33260471430992
814,250.33265792702804
815,250.3322049860707
816,250.3331841156018
817,250.33246176497306
818,250.33233764447615
819,250.33276393646875
820,250.33281246046414
821,250.3325153437589
822,250.33258943954235
823,249.2830307465097
824,250.3324830307353
825,250.3323282914092
826,250.33259392300175
827,250.33276313006422
828,250.3326158268609
829,250.33249529864023
830,250.33250007193578
831,250.33274401665562
832,250.3328708547842
833,250.33282641748983
834,250.33309329440186
835,250.3330066874713
836,250.3327711772797
837,250.33293724800717
838,250.33304925217038
839,250.3327913756364
840,250.33300022837597
841,250.33226402155807
842,250.3328967678404
843,250.3326891423971
844,250.33268993352533
845,250.33315378728662
846,250.33238582351447
847,250.33285913396594
848,250.33245025955569
849,250.3327632815291
850,250.3328368726199
851,250.26730066368515
852,250.3327826677071
853,250.33240177863846
854,250.33273003060845
855,250.33223134164774
856,250.332467839733
857,250.33240711419683
858,250.33294523870669
859,250.33269084418666
860,250.33273153927493
861,250.33212507036197
862,250.332593048114
863,250.33271420634762
864,250.33227269030095
865,250.33272068473522
866,250.3328145458075
867,250.32408578794232
868,250.33256279085293
869,250.3327922139546
870,250.33277587579857
871,250.33214832474653
872,250.3325499048745
873,250.33251332307472
874,250.333476674804
875,250.33244324228656
876,250.3326717204067
877,250.33219390858676
878,250.33262945614524
879,250.3327102311627
880,250.33225028711817
881,250.3325574703316
882,250.33243990197988
883,250.33258090684132
884,250.33218053568277
885,250.3324297372776
886,250.33240122495204
887,250.33274953159895
888,250.33223616615174
889,250.3326483523134
890,250.33286936174758
891,250.33289507185899
892,250.33286462981565
893,250.33261852020527
894,250.3331490789484
895,250.3325827618267
896,250.3325438376599
897,250.33248310079867
898,250.3324665278314
899,250.33277242489999
900,250.33261974888427
901,250.3321633969798
902,250.33282226433747
903,250.33273580340605
904,250.33320581570587
905,250.33224142605118
906,250.3326526569072
907,250.3322920503123
908,250.33280156156422
909,250.33233783644783
910,250.33316745558696
911,250.33262343483065
912,250.33257639228205
913,250.33227769102965
914,250.3328383472646
915,250.33239472694842
916,250.33236006828753
917,250.33262811349766
918,250.3324756092813
919,250.3326217852585
920,250.33306620075615
921,250.33204034624944
922,250.33242022063723
923,250.33253680424028
924,250.33296259288971
925,250.33252089235123
926,250.33305266214288
927,250.33251854640602
928,250.3331385784661
929,250.33271194181708
930,250.3327587634956
931,250.33236072452067
932,250.33242528498013
933,250.33265819089738
934,250.33283518653167
935,250.33273048439295
936,250.33213019341352
937,250.33260615353058
938,250.33273037942172
939,250.33245189662048
940,217.51532288931475
941,250.33278027536372
942,250.33268396323365
943,250.33309122903475
944,250.33291071973593
945,250.33243198275912
946,250.33213917447497
947,250.33248274537056
948,250.3332884847323
949,250.33238807593727
950,250.333020159058
951,250.33319707820908
952,250.33241658345753
953,250.33302756352222
954,250.33288141396247
955,250.33284499543137
956,250.33285118469715
957,250.33248141759077
958,250.33345848572975
959,250.33325465499183
960,250.33291768548494
961,250.33247882674664
962,250.3323969275195
963,250.3323980434618
964,250.3323099979645
965,250.33245557054695
966,250.33236129606667
967,250.33268188955861
968,250.33227322173883
969,250.3327275328534
970,250.33212205168354
971,250.33299400157415
972,250.33234920701383
973,250.33217049590888
974,250.33258876974008
975,250.33267306582036
976,250.3328627994057
977,250.33295454815843
978,250.3322914844715
979,250.3328701140827
980,250.33282747460987
981,250.33255777980358
982,250.3329917817061
983,250.33252745563408
984,250.33227159018816
985,250.33210042873216
986,250.33281699442185
987,250.33245062672913
988,250.33283016327377
989,250.33261175032158
990,250.33279872024448
991,250.33273132000238
992,250.33266036091248
993,250.33225991169854
994,248.57609332968016
995,250.3327156289689
996,250.33221467219425
997,250.33244464867042
998,250.3323779922989
999,250.332434299729
1000,250.33293409837785
